0x8000380	AgbMain
0x81271FC	CB2_EvolutionSceneLoadGraphics
0x81273EC	CB2_TradeEvolutionSceneLoadGraphics
0x8127650	TradeEvolutionScene
0x81277DC	CB2_EvolutionSceneUpdate_0
0x81277FC	CB2_EvolutionSceneUpdate_1
0x8127820	CreateShedinja
0x8127978	Task_EvolutionScene
0x8128554	Task_TradeEvolutionScene
0x81290BC	unref_sub_8113B50
0x812975C	sub_81141F0
0x8129878	sub_811430C
0x8129938	unref_sub_81143CC
0x812A320	sub_8114DB4
0x812A35C	sub_8114DF0
0x812A3B4	sub_8114E48
0x812A53C	HBlankCB_EvolutionScene
0x812A540	VBlankCB_EvolutionScene
0x812A5C8	VBlankCB_TradeEvolutionScene
0x812A644	sub_81150D8
0x812A664	HBlankCB_TradeEvolutionScene
0x812A668	sub_81150FC
0x812A690	sub_8115124
0x812A7A4	sub_8115238
0x812A8F0	sub_8115384
0x812ABAC	sub_8115634
0x812AC8C	sub_81156BC
0x812AD04	sub_8115734
0x812AD4C	sub_811577C
0x812AD7C	sub_81157AC
0x812ADA0	sub_81157D0
0x812AEF8	sub_8115928
0x812AF4C	sub_811597C
0x812AF8C	sub_81159BC
0x812B064	sub_8115A94
0x812B128	sub_8115B58
0x812B328	sub_8115D58
0x812B370	sub_8115DA0
0x812B3E4	sub_8115E14
0x812B49C	sub_8115ECC
0x812B528	sub_8115F58
0x812B6D0	sub_8116100
0x812B8D8	sub_8116308
0x812B94C	sub_811637C
0x812BA44	sub_8116474
0x812BAE4	sub_8116514
0x812BB6C	sub_811659C
0x812BC08	sub_8116638
0x812BCB8	sub_81166E8
0x812BD4C	sub_811677C
0x812BDC4	sub_81167F4
0x812BE50	sub_8116880
0x812BFC4	dp01t_12_3_battle_menu
0x812C080	sub_8116AB0
0x812C110	sub_8116B40
0x812C19C	sub_8116BC0
0x812C210	sub_8116C34
0x812C288	sub_8116CAC
0x812C2D4	sub_8116CF8
0x812C330	sub_8116D54
0x812C438	sub_8116E5C
0x812C4D4	sub_8116EF8
0x812C734	sub_8117158
0x812C95C	sub_8117380
0x812CA10	sub_8117434
0x812CAA0	sub_81174C4
0x812CABC	sub_81174E0
0x812CAD4	sub_81174F8
0x812CB04	sub_8117528
0x812CB38	sub_811755C
0x812CB9C	sub_81175C0
0x812CBC4	sub_81175DC
0x812CC18	sub_8117630
0x812CC90	Task_Roulette_0
0x812CDE4	debug_sub_812CDE4
0x812CFE8	debug_sub_812CFE8
0x812D08C	PlayRoulette
0x812D0EC	sub_8117838
0x812D144	sub_8117890
0x812D1B4	sub_8117900
0x812D328	unref_sub_8117A74
0x812D35C	sub_8117AA8
0x812D470	sub_8117BBC
0x812D514	sub_8117C60
0x812D61C	sub_8117D68
0x812D6A8	sub_8117DF4
0x812D74C	sub_8117E98
0x812D7E0	sub_8117F2C
0x812D9A8	sub_81180F4
0x812DA9C	sub_81181E8
0x812DB50	sub_811829C
0x812DBAC	sub_81182F8
0x812DD80	sub_81184CC
0x812DD8C	sub_81184D8
0x812DE08	sub_8118554
0x812DE30	sub_811857C
0x812DE9C	sub_81185E8
0x812DF20	sub_811866C
0x812DF6C	sub_81186B8
0x812DF9C	sub_81186E8
0x812DFD8	sub_8118724
0x812E0E8	sub_8118834
0x812E150	sub_811889C
0x812E25C	sub_81189A8
0x812E3E4	sub_8118B30
0x812E48C	sub_8118BD8
0x812E560	sub_8118CAC
0x812E5A0	sub_8118CEC
0x812E5E0	sub_8118D2C
0x812E698	debug_sub_812E698
0x812E74C	sub_8118DE4
0x812E8F4	sub_8118F8C
0x812EA08	sub_8119088
0x812EAB4	sub_8119134
0x812EB74	sub_81191F4
0x812EBA4	sub_8119224
0x812ED54	sub_81193D4
0x812EEAC	sub_811952C
0x812F100	sub_8119780
0x812F158	sub_81197D8
0x812F218	sub_8119898
0x812F2E4	sub_8119964
0x812F410	sub_8119A90
0x812F42C	sub_8119AAC
0x812F4A4	sub_8119B24
0x812F54C	sub_8119BCC
0x812F688	sub_8119D08
0x812F700	sub_8119D80
0x812F7BC	sub_8119E3C
0x812F908	sub_8119F88
0x812F9D0	sub_811A050
0x812FA20	sub_811A0A0
0x812FA40	sub_811A0C0
0x812FAA4	sub_811A124
0x812FADC	sub_811A15C
0x812FB48	sub_811A1C8
0x812FCA4	sub_811A324
0x812FCD0	sub_811A350
0x812FD4C	ShowPokedexCryScreen
0x812FE74	DestroyCryMeterNeedleSprite
0x812FEB0	sub_811A534
0x8130054	sub_811A6D8
0x8130080	UpdateCoinsWindow
0x81300A8	ShowCoinsWindow
0x81300EC	HideCoinsWindow
0x8130114	PrintCoins
0x81301A8	GetCoins
0x81301BC	GiveCoins
0x8130214	TakeCoins
0x8130248	GetLandmarkName
0x813029C	GetLandmarks
0x8130318	debug_sub_8130318
0x8130370	SetUpFieldMove_Strength
0x81303EC	sub_811AA18
0x813040C	sub_811AA38
0x8130428	FldEff_UseStrength
0x8130470	sub_811AA9C
0x8130490	sub_811AABC
0x81304AC	sub_811AAD8
0x81304BC	sub_811AAE8
0x81304F4	sub_811AB20
0x8130524	sub_811AB50
0x813055C	sub_811AB88
0x81305AC	sub_811ABD8
0x81305E0	sub_811AC0C
0x8130608	sub_811AC34
0x8130638	sub_811AC64
0x8130688	sub_811ACB4
0x81306C0	sub_811ACEC
0x81306F0	sub_811AD1C
0x8130754	sub_811AD80
0x8130780	sub_811ADAC
0x81307B8	sub_811ADE4
0x8130844	sub_811AE70
0x81308B4	sub_811AEE0
0x81308EC	sub_811AF18
0x8130918	sub_811AF44
0x8130950	sub_811AF7C
0x81309D4	sub_811B000
0x8130A60	sub_811B08C
0x8130A98	sub_811B0C4
0x8130AC4	sub_811B0F0
0x8130AFC	sub_811B128
0x8130BAC	sub_811B1D8
0x8130C3C	sub_811B268
0x8130CC8	sub_811B2F4
0x8130D54	sub_811B380
0x8130DC0	sub_811B3EC
0x8130E7C	sub_811B4A8
0x8130EF4	sub_811B520
0x8130F20	sub_811B54C
0x8130F4C	sub_811B578
0x8130F84	sub_811B5B0
0x8130FD0	sub_811B5FC
0x813105C	sub_811B688
0x8131088	FldEff_Pokeball
0x81310F4	sub_811B720
0x81311BC	sub_811B7E8
0x81311F4	sub_811B820
0x8131258	sub_811B884
0x81312E0	sub_811B90C
0x81313C4	sub_811B9F0
0x8131444	sub_811BA70
0x8131534	sub_811BB60
0x81315C0	sub_811BBEC
0x8131600	sub_811BC2C
0x8131690	sub_811BCBC
0x81316C8	sub_811BCF4
0x8131734	sub_811BD60
0x8131810	sub_811BE3C
0x8131848	sub_811BE74
0x8131874	sub_811BEA0
0x81318AC	sub_811BED8
0x8131900	sub_811BF2C
0x8131998	sub_811BFC4
0x81319D8	sub_811C004
0x8131A60	sub_811C08C
0x8131A80	sub_811C0AC
0x8131AA0	sub_811C0CC
0x8131AC0	sub_811C0EC
0x8131AE0	sub_811C10C
0x8131B00	sub_811C12C
0x8131B38	sub_811C164
0x8131BA0	sub_811C1CC
0x8131C78	sub_811C2A4
0x8131D60	sub_811C38C
0x8131DD4	sub_811C400
0x8131E10	sub_811C43C
0x8131EC4	sub_811C4F0
0x8131F88	sub_811C5B4
0x8131FBC	sub_811C5E8
0x8132004	sub_811C630
0x8132044	sub_811C670
0x81320D4	sub_811C700
0x8132150	sub_811C77C
0x8132184	sub_811C7B0
0x81322E0	sub_811C90C
0x8132308	sub_811C934
0x813230C	sub_811C938
0x8132358	sub_811C984
0x813238C	sub_811C9B8
0x81323B8	sub_811C9E4
0x81323E4	sub_811CA10
0x81323FC	sub_811CA28
0x8132418	sub_811CA44
0x8132430	sub_811CA5C
0x8132468	sub_811CA94
0x81324F4	sub_811CB20
0x81325BC	sub_811CBE8
0x81325FC	sub_811CC28
0x8132684	sub_811CCB0
0x81326B0	sub_811CCDC
0x81326E8	sub_811CD14
0x8132774	sub_811CDA0
0x81327E8	sub_811CE14
0x8132820	sub_811CE4C
0x8132884	sub_811CEB0
0x81328B8	sub_811CEE4
0x8132948	sub_811CF74
0x8132980	sub_811CFAC
0x81329A4	sub_811CFD0
0x8132A8C	sub_811D0B8
0x8132AC4	sub_811D0F0
0x8132B18	sub_811D144
0x8132B70	sub_811D19C
0x8132B9C	sub_811D1C8
0x8132BD4	sub_811D200
0x8132C34	sub_811D260
0x8132CAC	sub_811D2D8
0x8132D84	sub_811D3B0
0x8132DF0	sub_811D41C
0x8132E0C	sub_811D438
0x8132E9C	sub_811D4C8
0x8132F00	sub_811D52C
0x8132F20	sub_811D54C
0x8132F58	sub_811D584
0x8132FB4	sub_811D5E0
0x813302C	sub_811D658
0x8133050	sub_811D67C
0x8133064	sub_811D690
0x813307C	sub_811D6A8
0x81330A8	sub_811D6D4
0x81330BC	sub_811D6E8
0x8133138	sub_811D764
0x81332D0	sub_811D8FC
0x813334C	sub_811D978
0x8133448	nullsub_74
0x813344C	sub_811DA78
0x8133468	sub_811DA94
0x81334B8	sub_811DAE4
0x81334F0	sub_811DB1C
0x8133558	sub_811DB84
0x8133594	sub_811DBC0
0x8133674	sub_811DCA0
0x81337BC	sub_811DDE8
0x81337FC	bx_t3_healthbar_update
0x813386C	sub_811DE98
0x8133908	sub_811DF34
0x8133974	sub_811DFA0
0x813398C	bx_blink_t3
0x8133A08	sub_811E034
0x8133A74	sub_811E0A0
0x8133AA0	sub_811E0CC
0x8133B90	sub_811E1BC
0x8133C2C	sub_811E258
0x8133C70	sub_811E29C
0x8133CE8	dp01_tbl3_exec_completed
0x8133D60	sub_811E38C
0x8133D8C	sub_811E3B8
0x8133DB8	dp01t_00_3_getattr
0x8133E2C	dp01_getattr_by_ch1_for_player_pokemon
0x81345D8	sub_811EC04
0x81345E4	sub_811EC10
0x813463C	sub_811EC68
0x8135038	sub_811F664
0x81350AC	sub_811F6D8
0x81351C8	sub_811F7F4
0x8135238	sub_811F864
0x81353A4	sub_811F9D0
0x8135430	sub_811FA5C
0x81354B8	sub_811FAE4
0x8135604	sub_811FC30
0x8135610	sub_811FC3C
0x81356BC	sub_811FCE8
0x81357A0	sub_811FDCC
0x81357AC	sub_811FDD8
0x81357B8	sub_811FDE4
0x81357C4	sub_811FDF0
0x81357D0	sub_811FDFC
0x8135904	sub_811FF30
0x8135A68	sub_8120094
0x8135ACC	sub_81200F8
0x8135AD8	sub_8120104
0x8135AE4	sub_8120110
0x8135AF0	sub_812011C
0x8135AFC	sub_8120128
0x8135B08	sub_8120134
0x8135B14	sub_8120140
0x8135B20	sub_812014C
0x8135C10	sub_812023C
0x8135C1C	sub_8120248
0x8135C90	sub_81202BC
0x8135CF8	sub_8120324
0x8135D04	sub_8120330
0x8135D10	sub_812033C
0x8135D1C	sub_8120348
0x8135D28	sub_8120354
0x8135D34	sub_8120360
0x8135D40	sub_812036C
0x8135D4C	sub_8120378
0x8135D58	sub_8120384
0x8135D64	sub_8120390
0x8135D80	sub_81203AC
0x8135DB8	sub_81203E4
0x8135DD0	sub_81203FC
0x8135DF8	dp01t_29_3_blink
0x8135E68	sub_8120494
0x8135E74	sub_81204A0
0x8135EB8	sub_81204E4
0x8135EE8	sub_8120514
0x8135F28	dp01t_2E_3_battle_intro
0x8135F5C	sub_8120588
0x81360F0	sub_812071C
0x81361FC	dp01t_30_3_80EB11C
0x81362B4	sub_81208E0
0x81362F4	sub_8120920
0x8136340	sub_812096C
0x813634C	sub_8120978
0x81363AC	sub_81209D8
0x8136414	sub_8120A40
0x8136420	sub_8120A4C
0x813642C	sub_8120A58
0x8136478	nullsub_75
0x813647C	sub_8120AA8
0x8136990	get_battle_strings_
0x81369A0	sub_8120F98
0x8136A04	sub_8120FFC
0x81373AC	sub_8121A68
0x813767C	sub_8121D1C
0x81376D4	sub_8121D74
0x8137770	sub_8121E10
0x8137794	sub_8121E34
0x81377B8	sub_8121E58
0x81377D8	sub_8121E78
0x8137990	sub_8122030
0x8137A28	sub_81220C8
0x8137B2C	sub_81221CC
0x8137B58	sub_81221F8
0x8137C10	sub_81222B0
0x8137CEC	sub_812238C
0x8137DB0	sub_8122450
0x8137DE0	sub_8122480
0x8137E08	sub_81224A8
0x8137E90	sub_8122530
0x8137F04	sub_81225A4
0x8137F34	sub_81225D4
0x8137FBC	sub_812265C
0x8137FF4	sub_8122694
0x8138088	sub_8122728
0x81380D0	sub_8122770
0x813815C	sub_81227FC
0x8138198	sub_8122838
0x81381B4	debug_sub_81381B4
0x813827C	sub_8122854
0x8138310	sub_81228E8
0x8138378	sub_8122950
0x81383E0	sub_81229B8
0x8138470	sub_8122A48
0x81384E0	sub_8122AB8
0x8138538	sub_8122B10
0x8138640	sub_8122C18
0x8138688	unref_sub_8122C60
0x81387BC	sub_8122D94
0x8138834	sub_8122E0C
0x81388D4	sub_8122EAC
0x8138998	sub_8122F70
0x81389B8	sub_8122F90
0x8138A2C	sub_8123004
0x8138A5C	sub_8123034
0x8138AE4	sub_81230BC
0x8138B1C	sub_81230F4
0x8138B60	sub_8123138
0x8138B98	sub_8123170
0x8138BD4	sub_81231AC
0x8138BEC	sub_81231C4
0x8138C14	debug_sub_8138C14
0x8138C34	debug_sub_8138C34
0x8138C54	debug_sub_8138C54
0x8138CC4	debug_sub_8138CC4
0x8138D1C	sub_81231EC
0x8138D48	sub_8123218
0x8138D74	debug_sub_8138D74
0x8138D8C	debug_sub_8138D8C
0x8138DA4	sub_8123244
0x8139284	sub_8123724
0x81392A0	sub_8123740
0x81393D8	sub_8123878
0x8139544	sub_81239E4
0x8139658	sub_8123AF8
0x81397A0	sub_8123C40
0x8139814	nullsub_76
0x8139818	sub_8123CB8
0x81398F8	sub_8123D98
0x8139A18	sub_8123EB8
0x8139AA4	sub_8123F44
0x8139B1C	sub_8123FBC
0x8139C78	sub_8124118
0x8139FCC	sub_812446C
0x813A09C	sub_812453C
0x813A0F8	sub_8124598
0x813A154	sub_81245F4
0x813A2CC	sub_812476C
0x813A40C	sub_81248AC
0x813A478	sub_8124918
0x813A48C	sub_812492C
0x813A510	unref_sub_81249B0
0x813A544	sub_81249E4
0x813A74C	sub_8124BEC
0x813A7DC	task_tutorial_controls_fadein
0x813A848	sub_8124CE8
0x813A89C	sub_8124D3C
0x813A93C	sub_8124DDC
0x813A98C	sub_8124E2C
0x813A9DC	sub_8124E7C
0x813AA68	sub_8124F08
0x813AAF4	unref_sub_8124F94
0x813AB38	unref_sub_8124FD8
0x813AC04	unref_sub_81250A4
0x813AC78	unref_sub_8125118
0x813ACF4	ClearSaveData
0x813AD18	sub_81251B8
0x813AD34	sub_81251D4
0x813AD98	save_write_to_flash
0x813AE38	sub_81252D8
0x813AF28	sub_81253C8
0x813AFA0	sub_8125440
0x813AFCC	sub_812546C
0x813B028	sub_81254C8
0x813B06C	sub_812550C
0x813B0CC	sub_812556C
0x813B118	sub_81255B8
0x813B2B8	sub_8125758
0x813B350	sub_81257F0
0x813B3DC	sub_812587C
0x813B41C	sub_81258BC
0x813B4D4	sub_8125974
0x813B6E8	sub_8125B88
0x813B758	sub_8125BF8
0x813B770	sub_8125C10
0x813B79C	debug_sub_813B79C
0x813B830	sub_8125C3C
0x813B938	sub_8125D44
0x813B97C	sub_8125D80
0x813B9A4	sub_8125DA8
0x813B9D8	sub_8125DDC
0x813BA00	sub_8125E04
0x813BA28	sub_8125E2C
0x813BA68	sub_8125E6C
0x813BAC4	sub_8125EC8
0x813BB48	unref_sub_8125F4C
0x813BB9C	unref_sub_8125FA0
0x813BBEC	unref_sub_8125FF0
0x813BC64	unref_sub_8126068
0x813BC7C	unref_sub_8126080
0x813BC94	sub_8126098
0x813BCC8	sub_81260D0
0x813BCE4	sub_81260EC
0x813BD14	sub_812611C
0x813BD34	sub_812613C
0x813BD58	sub_8126160
0x813BD64	sub_812616C
0x813BD84	sub_812618C
0x813BD9C	sub_81261A4
0x813BDAC	unref_sub_81261B4
0x813BE04	unref_sub_812620C
0x813BE60	sub_8126268
0x813BE80	sub_8126288
0x813BEB8	sub_81262C0
0x813BEDC	sub_81262E4
0x813BF30	sub_8126338
0x813BF6C	script_status_stop_and_ret_1
0x813BF78	sub_8126380
0x813BFC8	sub_81263D0
0x813BFCC	sub_81263D4
0x813BFDC	sub_81263E4
0x813C014	sub_812641C
0x813C030	sub_8126438
0x813C0E8	sub_81264F0
0x813C11C	sub_8126524
0x813C184	sub_812658C
0x813C1A8	sub_81265B0
0x813C1D4	sub_81265DC
0x813C200	sub_8126608
0x813C30C	sub_8126714
0x813C34C	sub_8126754
0x813C370	sub_8126778
0x813C3B8	sub_81267C0
0x813C404	debug_sub_813C404
0x813C430	debug_sub_813C430
0x813C45C	debug_sub_813C45C
0x813C488	debug_sub_813C488
0x813C4B4	debug_sub_813C4B4
0x813C4D4	debug_sub_813C4D4
0x813C500	debug_sub_813C500
0x813C52C	debug_sub_813C52C
0x813C580	debug_sub_813C580
0x813C58C	debug_sub_813C58C
0x813C598	debug_sub_813C598
0x813C5A4	debug_sub_813C5A4
0x813C5B4	debug_sub_813C5B4
0x813C638	debug_sub_813C638
0x813C6AC	debug_sub_813C6AC
0x813C740	debug_sub_813C740
0x813C810	debug_sub_813C810
0x813C888	debug_sub_813C888
0x813C904	debug_sub_813C904
0x813C93C	debug_sub_813C93C
0x813C994	SetUpReflection
0x813CA58	sub_81268D0
0x813CA6C	npc_pal_op
0x813CADC	npc_pal_op_B
0x813CB38	npc_pal_op_A
0x813CB68	sub_81269E0
0x813CCDC	sub_8126B54
0x813CD2C	objid_set_invisible
0x813CD4C	sub_8126BC4
0x813CDF4	FldEff_Shadow
0x813CE98	oamc_shadow
0x813CF60	FldEff_TallGrass
0x813D004	unc_grass_normal
0x813D108	FldEff_JumpTallGrass
0x813D178	sub_8126FF0
0x813D208	FldEff_LongGrass
0x813D2B0	unc_grass_tall
0x813D3A8	FldEff_JumpLongGrass
0x813D418	FldEff_ShortGrass
0x813D4BC	sub_8127334
0x813D5B0	FldEff_SandFootprints
0x813D624	FldEff_DeepSandFootprints
0x813D698	FldEff_BikeTireTracks
0x813D70C	sub_8127584
0x813D728	sub_81275A0
0x813D74C	sub_81275C4
0x813D798	FldEff_Splash
0x813D83C	sub_81276B4
0x813D8C8	FldEff_JumpSmallSplash
0x813D938	FldEff_JumpBigSplash
0x813D9A8	FldEff_FeetInFlowingWater
0x813DA60	sub_81278D8
0x813DB00	FldEff_Ripple
0x813DB60	FldEff_HotSpringsWater
0x813DC04	sub_8127A7C
0x813DC9C	FldEff_Unknown19
0x813DD08	FldEff_Unknown20
0x813DD74	FldEff_Unknown21
0x813DDE0	FldEff_Unknown22
0x813DE4C	ash
0x813DE80	FldEff_Ash
0x813DF0C	sub_8127D84
0x813DF28	sub_8127DA0
0x813DF58	sub_8127DD0
0x813DFB8	sub_8127E30
0x813DFE0	FldEff_SurfBlob
0x813E058	sub_8127ED0
0x813E084	sub_8127EFC
0x813E0B0	sub_8127F28
0x813E0E4	sub_8127F5C
0x813E0EC	sub_8127F64
0x813E0F8	sub_8127F70
0x813E104	sub_8127F7C
0x813E15C	sub_8127FD4
0x813E194	sub_812800C
0x813E228	sub_81280A0
0x813E2AC	sub_8128124
0x813E2FC	sub_8128174
0x813E33C	FldEff_Dust
0x813E3AC	FldEff_SandPile
0x813E468	sub_81282E0
0x813E534	FldEff_Bubbles
0x813E598	sub_8128410
0x813E5D8	FldEff_BerryTreeGrowthSparkle
0x813E64C	FldEff_TreeDisguise
0x813E65C	FldEff_MountainDisguise
0x813E66C	FldEff_SandDisguise
0x813E67C	ShowDisguiseFieldEffect
0x813E734	sub_81285AC
0x813E824	sub_812869C
0x813E84C	sub_81286C4
0x813E888	FldEff_Sparkle
0x813E8FC	sub_8128774
0x813E94C	sub_81287C4
0x813E988	sub_8128800
0x813E9B4	sub_812882C
0x813EA7C	sub_81288F4
0x813EACC	sub_8128944
0x813EB34	sub_81289AC
0x813EC04	sub_8128A7C
0x813EC30	sub_8128AA8
0x813EC78	contest_ai_get_turn
0x813EC94	sub_8128B0C
0x813ECD4	sub_8128B4C
0x813ED14	sub_8128B8C
0x813ED54	sub_8128BCC
0x813ED94	contest_ai_get_excitement
0x813EDB4	sub_8128C2C
0x813EDF4	sub_8128C6C
0x813EE34	sub_8128CAC
0x813EE74	sub_8128CEC
0x813EEB4	contest_ai_get_user_order
0x813EED8	sub_8128D50
0x813EF18	sub_8128D90
0x813EF58	sub_8128DD0
0x813EF98	sub_8128E10
0x813EFD8	contest_ai_get_user_condition_maybe
0x813F018	sub_8128E90
0x813F058	sub_8128ED0
0x813F098	sub_8128F10
0x813F0D8	sub_8128F50
0x813F118	sub_8128F90
0x813F144	sub_8128FBC
0x813F190	sub_8129008
0x813F1DC	sub_8129054
0x813F228	sub_81290A0
0x813F274	sub_81290EC
0x813F29C	sub_8129114
0x813F2E8	sub_8129160
0x813F334	sub_81291AC
0x813F380	sub_81291F8
0x813F3CC	contest_ai_get_contest_type
0x813F3EC	sub_8129264
0x813F42C	sub_81292A4
0x813F46C	contest_ai_get_move_excitement
0x813F4AC	sub_8129324
0x813F4F0	sub_8129368
0x813F534	sub_81293AC
0x813F578	sub_81293F0
0x813F5BC	contest_ai_get_move_effect
0x813F5F8	sub_8129470
0x813F638	sub_81294B0
0x813F678	contest_ai_get_move_effect_type
0x813F6C0	sub_8129538
0x813F700	sub_8129578
0x813F740	contest_ai_check_move_has_highest_appeal
0x813F7C0	sub_8129638
0x813F804	sub_812967C
0x813F884	sub_81296FC
0x813F8C8	sub_8129740
0x813F920	sub_8129798
0x813F960	sub_81297D8
0x813F9A0	sub_8129818
0x813F9E0	sub_8129858
0x813FA20	sub_8129898
0x813FA78	sub_81298F0
0x813FAB8	sub_8129930
0x813FAF8	sub_8129970
0x813FB38	sub_81299B0
0x813FB78	contest_ai_get_move_used_count
0x813FBCC	sub_8129A44
0x813FC0C	sub_8129A84
0x813FC4C	sub_8129AC4
0x813FC8C	sub_8129B04
0x813FCCC	contest_ai_check_combo_starter
0x813FD40	sub_8129BB8
0x813FD84	sub_8129BFC
0x813FDC8	contest_ai_check_combo_finisher
0x813FE3C	sub_8129CB4
0x813FE80	sub_8129CF8
0x813FEC4	contest_ai_check_would_finish_combo
0x813FF20	sub_8129D98
0x813FF64	sub_8129DDC
0x813FFA8	contest_ai_get_condition
0x813FFEC	sub_8129E64
0x814002C	sub_8129EA4
0x814006C	sub_8129EE4
0x81400AC	sub_8129F24
0x81400EC	contest_ai_get_used_combo_starter
0x8140144	sub_8129FBC
0x8140184	sub_8129FFC
0x81401C4	sub_812A03C
0x8140204	sub_812A07C
0x8140244	contest_ai_check_can_participate
0x8140288	sub_812A100
0x81402CC	sub_812A144
0x8140310	contest_ai_get_val_812A188
0x814034C	sub_812A1C4
0x8140390	sub_812A208
0x81403D4	sub_812A24C
0x814041C	sub_812A294
0x8140460	sub_812A2D8
0x81404A4	sub_812A31C
0x81404E8	sub_812A360
0x814052C	sub_812A3A4
0x814056C	sub_812A3E4
0x81405B0	sub_812A428
0x81405F4	sub_812A46C
0x8140638	sub_812A4B0
0x814067C	sub_812A4F4
0x81406C0	sub_812A538
0x8140700	sub_812A578
0x8140740	sub_812A5B8
0x8140780	sub_812A5F8
0x81407C0	sub_812A638
0x81407FC	sub_812A674
0x814083C	sub_812A6B4
0x814087C	sub_812A6F4
0x81408BC	sub_812A734
0x81408FC	sub_812A774
0x814094C	sub_812A7C4
0x814098C	sub_812A804
0x81409CC	sub_812A844
0x81409F4	sub_812A86C
0x8140A20	sub_812A898
0x8140A54	sub_812A8CC
0x8140A84	sub_812A8FC
0x8140AB4	sub_812A92C
0x8140B00	sub_812A978
0x8140B4C	sub_812A9C4
0x8140B98	sub_812AA10
0x8140BE4	sub_812AA5C
0x8140C34	sub_812AAAC
0x8140C84	sub_812AAFC
0x8140CD4	sub_812AB4C
0x8140D24	sub_812AB9C
0x8140D70	sub_812ABE8
0x8140DBC	sub_812AC34
0x8140DDC	sub_812AC54
0x8140E0C	sub_812AC84
0x8140E2C	sub_812ACA4
0x8140E50	sub_812ACC8
0x8140E84	contest_ai_check_for_exciting_move
0x8140ED8	sub_812AD50
0x8140F1C	sub_812AD94
0x8140F60	sub_812ADD8
0x8140FCC	sub_812AE44
0x8141010	sub_812AE88
0x8141054	unref_sub_812AECC
0x8141098	sub_812AF10
0x81410B8	sub_812AF30
0x8141120	sub_812AF98
0x814118C	sub_812B004
0x81411E0	sub_812B058
0x8141290	sub_812B108
0x8141314	sub_812B18C
0x8141440	sub_812B2B8
0x8141494	sub_812B30C
0x81414C8	sub_812B340
0x81414FC	sub_812B374
0x814158C	sub_812B404
0x81415EC	unref_sub_812B464
0x81415F0	sub_812B468
0x814160C	sub_812B484
0x814165C	bx_battle_menu_t6_2
0x814180C	sub_812B65C
0x8141844	sub_812B694
0x814185C	sub_812B6AC
0x814189C	bx_wait_t6
0x81418D4	sub_812B724
0x8141908	sub_812B758
0x8141944	sub_812B794
0x8141970	dp01_tbl6_exec_completed
0x81419E8	unref_sub_812B838
0x8141A14	sub_812B864
0x8141A20	sub_812B870
0x8141A2C	sub_812B87C
0x8141A38	sub_812B888
0x8141A44	sub_812B894
0x8141A50	sub_812B8A0
0x8141A5C	sub_812B8AC
0x8141A68	sub_812B8B8
0x8141B44	sub_812B994
0x8141B50	sub_812B9A0
0x8141B5C	sub_812B9AC
0x8141B68	sub_812B9B8
0x8141B74	sub_812B9C4
0x8141BC4	sub_812BA14
0x8141C20	sub_812BA70
0x8141C2C	sub_812BA7C
0x8141C38	dp01t_10_6_message
0x8141C9C	dp01t_11_6_message_for_player_only
0x8141CC0	sub_812BB10
0x8141DAC	sub_812BBFC
0x8141DB8	sub_812BC08
0x8141DC4	sub_812BC14
0x8141E04	sub_812BC54
0x8141E10	sub_812BC60
0x8141E1C	sub_812BC6C
0x8141E28	sub_812BC78
0x8141E34	sub_812BC84
0x8141E70	sub_812BCC0
0x8141E7C	sub_812BCCC
0x8141E88	sub_812BCD8
0x8141E94	sub_812BCE4
0x8141EA0	sub_812BCF0
0x8141EAC	sub_812BCFC
0x8141EB8	sub_812BD08
0x8141EC4	sub_812BD14
0x8141ED0	sub_812BD20
0x8141EDC	sub_812BD2C
0x8141EE8	sub_812BD38
0x8141EF4	sub_812BD44
0x8141F00	sub_812BD50
0x8141F0C	sub_812BD5C
0x8141F18	sub_812BD68
0x8141F24	sub_812BD74
0x8141F30	sub_812BD80
0x8141F74	sub_812BDC4
0x8141FA4	sub_812BDF4
0x8141FE0	dp01t_2E_6_battle_intro
0x8142014	sub_812BE64
0x8142060	sub_812BEB0
0x814206C	sub_812BEBC
0x8142078	sub_812BEC8
0x8142084	sub_812BED4
0x8142090	sub_812BEE0
0x81420EC	sub_812BF3C
0x81420F8	sub_812BF48
0x8142104	sub_812BF54
0x8142160	nullsub_78
0x8142164	SetUpFieldMove_SweetScent
0x8142184	sub_812BFD4
0x81421A0	FldEff_SweetScent
0x81421CC	sub_812C01C
0x8142234	sub_812C084
0x81422C8	sub_812C118
0x81422F4	sub_812C144
0x8142334	sub_812C184
0x8142380	sub_812C1D0
0x81423D0	sub_812C220
0x8142418	sub_812C268
0x8142454	sub_812C2A4
0x814246C	sub_812C2BC
0x8142508	sub_812C358
0x8142530	sub_812C380
0x81425BC	sub_812C40C
0x8142600	sub_812C450
0x81426AC	sub_812C4FC
0x8142710	sub_812C560
0x8142738	sub_812C588
0x81427D4	sub_812C624
0x81427FC	sub_812C64C
0x81428D0	sub_812C720
0x8142948	sub_812C798
0x8142978	sub_812C7C8
0x81429BC	sub_812C80C
0x81429F8	sub_812C848
0x8142AB8	sub_812C908
0x8142AD4	sub_812C924
0x8142B10	sub_812C960
0x8142B40	sub_812C990
0x8142BB4	sub_812CA04
0x8142C80	sub_812CAD0
0x8142CAC	sub_812CAFC
0x8142D64	sub_812CBB4
